Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960      NaN     NaN     NaN     NaN     NaN
1961    23.11   23.97   23.59   22.08   23.44
1962    22.32   22.80   22.44   21.24   23.32
1963    22.20   22.75   22.38   20.90   23.36
1964    22.17   23.42   22.52   20.54   23.19
1965    22.24   22.99   22.32   20.89   23.46
1966    22.63   23.57   22.60   21.52   23.53
1967    22.46   23.56   22.79   21.06   23.24
1968    21.99   22.85   21.89   20.61   23.36
1969    22.75   23.20   23.13   21.41   23.85
1970    22.40   23.31   22.43   21.26   23.29
1971    21.99   22.77   22.32   20.54   23.06
1972    22.44   22.86   22.70   21.16   23.59
1973    22.52   23.76   23.00   20.96   23.29
1974    22.22   23.09   22.32   20.74   23.50
1975    22.29   23.32   22.63   20.85   23.20
1976    22.47   23.08   22.49   21.03   23.95
1977    22.62   23.39   22.73   21.44   23.58
1978    22.39   23.42   22.46   21.14   23.32
1979    22.45   23.12   22.63   20.95   23.82
1980    22.68   23.77   22.93   21.17   23.70
1981    22.61   23.79   22.55   20.98   24.04
1982    22.62   23.81   22.85   21.42   23.20
1983    23.21   24.12   23.76   21.95   23.75
1984    22.46   23.33   22.67   21.14   23.41
1985    22.64   23.49   22.72   21.44   23.61
1986    22.75   23.48   22.73   21.49   23.96
1987    23.29   23.72   23.33   21.91   24.81
1988    23.35   24.16   23.59   22.17   24.15
1989    22.41   22.89   22.40   21.27   23.63
1990    22.90   23.65   22.95   21.72   23.92
1991    22.76   23.89   23.04   21.45   23.47
1992    22.92   23.78   23.43   21.47   23.77
1993    22.86   23.04   22.87   21.74   24.20
1994    22.98   23.70   23.04   21.84   23.97
1995    23.26   23.87   23.28   22.13   24.33
1996    22.91   23.63   23.01   21.47   24.24
1997    23.22   24.18   23.17   22.25   23.90
1998    23.35   24.10   23.66   22.00   24.34
1999    22.88   24.46   22.80   21.49   23.77
2000    22.94   23.72   23.11   21.78   23.78
2001    22.91   23.18   23.04   21.67   24.28
2002    23.07   23.88   23.20   21.86   24.00
2003    23.49   24.38   23.73   21.90   24.76
2004    23.24   24.17   23.26   21.93   24.36
2005    23.90   25.10   23.92   22.26   25.26
2006      NaN     NaN     NaN     NaN     NaN
